CID,CreditScore,Country,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churned
654574,499,Germany,Male,36,5,131142.53,2,1,0,174918.46,0
577178,511,France,Male,45,5,68375.27,1,1,0,193160.25,1
595324,579,Germany,Female,39,5,117833.3,3,0,0,5831,1
756932,696,Spain,Female,36,7,0,2,1,1,82298.59,0
726358,681,France,Male,34,7,0,2,0,0,130686.59,0
595228,815,France,Male,45,7,0,1,0,1,52885.23,1
782530,681,Spain,Male,30,2,111093.01,1,1,0,68985.99,0
592877,641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0
651983,591,France,Female,56,9,128882.49,1,1,1,196241.94,1
746737,565,Germany,Male,59,9,69129.59,1,1,1,170705.53,0
774179,487,France,Male,37,6,0,2,1,1,126477.41,0
667265,729,France,Male,39,4,121404.64,1,1,1,159618.17,0
655123,505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1
595917,580,France,Female,35,1,102097.33,1,0,1,168285.85,0
668385,642,France,Male,40,1,154863.15,1,1,1,138052.51,0
709476,850,Spain,Female,41,3,99945.93,2,1,0,71179.31,0
711218,616,Germany,Male,39,2,121704.32,2,1,0,55556.3,0
798659,526,Spain,Female,43,3,0,2,1,0,31705.19,0
663939,523,Germany,Male,35,8,138782.76,1,1,1,186118.93,0
694946,663,France,Male,35,9,0,2,1,1,195580.28,0
631912,840,France,Male,30,8,136291.71,1,1,0,54113.38,0
768816,570,Germany,Male,42,0,107856.57,2,1,0,127528.84,0
682268,676,Germany,Female,26,1,108348.66,1,0,0,60231.74,1
684801,689,France,Male,47,1,93871.95,3,1,0,156878.42,1
636428,703,Spain,Female,45,1,0,1,1,0,182784.11,1
809823,491,Germany,Male,19,2,125860.2,1,0,0,129690.5,0
699284,584,France,Male,49,8,172713.44,1,1,0,113860.81,0
786993,810,France,Female,51,5,0,2,0,1,184524.74,0
709441,745,Spain,Female,59,8,0,1,1,1,36124.98,0
710257,625,France,Female,39,3,130786.92,1,0,1,121316.07,0
582492,535,France,Female,29,2,112367.34,1,1,0,185630.76,0
575694,729,Spain,Female,45,7,91091.06,2,1,0,71133.12,0
756820,655,France,Female,26,7,106198.5,1,0,1,32020.42,0
766289,751,France,Male,47,5,142669.93,2,1,0,162760.96,0
593014,525,France,Male,33,1,112833.35,1,0,1,175178.56,0
584545,532,France,Female,40,5,0,2,0,1,177099.71,0
675949,696,Spain,Female,43,4,0,2,1,1,66406.37,0
672091,786,Germany,Female,32,2,104336.43,2,0,0,59559.81,0
801658,580,France,Male,55,6,104305.74,1,0,1,175750.21,0
706185,596,Germany,Male,47,5,140187.1,2,1,1,174311.3,0
789863,683,France,Male,39,4,0,2,1,0,171716.81,0
720943,747,France,Female,45,1,114959.12,1,1,0,189362.39,1
697997,602,France,Male,33,5,164704.38,1,0,1,180716.1,1
665416,779,France,Male,62,10,119096.55,1,0,1,116977.89,0
660200,551,France,Male,31,1,0,2,1,1,185105.44,0
619653,666,France,Male,47,2,0,1,1,0,35046.97,1
773447,526,Spain,Male,30,8,0,1,1,0,36251,0
739160,849,France,Female,41,9,115465.28,1,1,0,103174.5,0
689237,471,France,Female,27,4,0,2,1,0,122642.09,0
679297,628,Spain,Male,43,3,184926.61,1,1,0,122937.57,0
591433,674,Germany,Male,43,8,85957.88,2,1,0,8757.39,0
642725,797,France,Male,32,10,114084.6,1,0,1,125782.29,0
701962,590,Spain,Female,29,2,166930.76,2,1,0,122487.73,0
811613,588,France,Female,27,8,0,1,1,0,20066.38,0
741049,577,France,Male,29,7,0,2,1,1,55473.15,0
724423,571,France,Female,38,6,107193.82,2,0,0,38962.94,0
574305,680,France,Male,36,3,116275.12,1,1,1,63795.8,0
678168,648,Spain,Female,27,7,0,2,1,1,163060.43,0
697020,618,France,Male,39,2,91068.56,1,1,0,26578.69,0
610801,648,Germany,Male,41,5,123049.21,1,0,1,5066.76,0
745232,759,France,Female,39,6,0,2,1,1,140497.67,0
722758,585,France,Male,40,7,0,2,0,0,146156.98,0
792102,774,France,Female,42,3,137781.65,1,0,0,199316.19,0
675185,697,Germany,Female,48,2,108128.96,2,1,1,103944.37,0
801247,605,Spain,Male,39,10,105317.73,2,1,0,138021.36,0
725660,676,France,Male,20,1,80569.73,1,0,0,68621.98,0
638963,678,France,Female,22,4,174852.89,1,1,1,28149.06,0
800061,495,Spain,Female,45,3,89158.94,3,1,0,135169.76,1
578006,787,France,Female,85,10,0,2,1,1,116537.96,0
668504,770,France,Male,36,2,89800.14,1,1,1,105922.69,0
687491,817,Germany,Male,45,9,101207.75,1,0,0,88211.12,1
610403,659,France,Male,43,1,106086.42,2,1,0,26900.63,0
741094,693,France,Male,21,1,0,2,1,1,3494.02,0
807909,744,France,Male,47,9,0,2,1,0,113163.17,0
666141,829,Spain,Female,26,8,101440.36,2,1,1,19324.5,0
617134,716,France,Male,38,4,0,2,1,0,189678.7,0
783029,671,France,Male,34,7,106603.74,2,1,1,26387.71,0
622833,835,Germany,Female,29,10,130420.2,2,0,0,106276.55,0
746422,636,France,Female,38,1,0,1,1,0,45015.38,0
750839,649,Spain,Male,29,2,45022.23,1,1,1,173495.77,0
749130,621,Germany,Male,27,1,74298.43,1,1,1,52581.96,0
779862,658,Germany,Female,31,3,133003.03,1,0,1,146339.27,1
767871,784,Spain,Male,48,7,0,2,1,1,182609.97,0
679651,783,Spain,Female,37,1,136689.66,1,1,0,197890.65,0
576219,615,France,Male,32,4,0,2,1,1,6225.63,0
699247,791,France,Female,44,5,0,2,1,1,123977.86,1
619087,762,France,Male,53,1,102520.37,1,1,1,170195.4,0
605327,607,France,Male,35,2,0,2,1,1,114190.3,0
610140,601,France,Female,34,5,0,2,1,0,27022.57,0
791174,540,Spain,Male,67,1,88382.01,1,0,1,59457,0
602373,812,France,Male,44,4,115049.15,2,1,0,165038.41,0
762605,685,France,Male,58,1,104796.54,1,1,1,154181.41,0
598840,680,France,Male,33,1,123082.08,1,1,0,134960.98,0
744279,680,Spain,Female,58,8,0,2,1,1,65708.5,0
670619,631,France,Female,33,8,0,2,0,0,117374.22,0
599533,569,France,Female,43,7,0,2,1,1,77703.19,0
757837,584,Germany,Male,33,3,88311.48,2,1,1,177651.38,0
697574,582,France,Female,40,9,0,3,1,1,60954.45,0
578738,609,France,Male,32,7,71872.19,1,1,1,151924.9,0
762228,506,Spain,Male,35,6,110046.93,2,1,0,26318.73,0
614827,503,France,Male,42,8,104430.08,1,1,1,147557.71,0
789815,503,France,Female,28,5,0,2,1,0,125918.17,0
579781,806,Germany,Male,31,10,138653.51,1,1,0,190803.37,0
587013,653,France,Female,31,7,102575.04,1,1,1,11043.54,0
570932,666,France,Male,43,7,137780.74,2,1,1,119100.05,1
794661,674,Spain,Male,32,2,0,2,1,0,140579.17,0
581654,798,France,Male,32,7,0,2,0,1,37731.95,0
644296,740,France,Female,30,8,105209.54,1,1,0,1852.58,0
614420,531,Germany,Female,32,0,109570.21,2,1,1,172049.84,0
609653,614,Germany,Female,44,6,118715.86,1,1,0,133591.11,1
594577,556,France,Male,35,10,0,2,1,1,192751.18,0
584114,678,Germany,Female,43,2,153393.18,2,1,1,193828.27,0
673367,587,Germany,Male,33,6,132603.36,1,1,0,55775.72,0
685576,527,Spain,Female,36,6,0,2,1,1,102280.29,0
774727,757,Germany,Female,34,1,129398.01,2,0,0,44965.44,0
694288,468,Spain,Male,28,3,0,2,1,0,170661.02,0
603319,693,France,Male,29,2,151352.74,1,0,0,197145.89,0
759066,483,France,Female,44,5,136836.49,1,1,0,192359.9,1
814816,466,France,Male,40,4,91592.06,1,1,0,141210.18,1
724402,770,France,Female,30,8,0,2,1,0,100557.03,0
571059,734,France,Female,54,3,0,1,1,0,130805.54,1
674206,716,France,Female,22,8,0,2,1,1,92606.98,0
715160,439,France,Male,36,2,165536.28,2,1,1,123956.83,0
730448,538,Germany,Male,25,5,62482.95,1,1,1,102758.43,0
662067,743,France,Male,40,8,68155.59,1,1,0,94876.65,0
779581,734,Spain,Female,43,3,55853.33,2,0,1,94811.85,1
662901,656,France,Male,37,2,0,2,0,1,67840.81,0
689751,666,France,Female,31,2,79589.43,1,0,0,4050.57,0
667742,627,Spain,Male,41,5,100880.76,1,0,1,134665.25,0
738448,480,Germany,Female,25,3,174330.35,2,0,0,181647.13,0
680243,792,France,Male,19,7,143390.51,1,1,0,33282.84,0
745083,613,Germany,Male,59,8,91415.76,1,0,0,27965,1
708228,476,Germany,Male,30,3,134366.42,1,1,0,68343.53,0
628523,539,France,Female,24,3,0,2,1,1,198161.07,0
708196,696,Spain,Male,60,8,88786.81,1,1,1,196858.4,0
735549,810,Germany,Male,35,3,96814.46,2,1,1,120511.03,0
809347,763,Germany,Male,32,9,160680.41,1,1,0,30886.35,0
660866,640,France,Female,29,3,0,2,1,0,2743.69,0
766609,655,France,Female,47,10,0,2,1,0,167778.62,0
654230,526,Germany,Male,31,5,145537.21,1,1,0,132404.64,0
794566,678,France,Female,28,4,0,2,1,1,144423.17,1
800890,554,France,Female,45,6,0,2,1,1,181204.5,0
697424,597,Spain,Female,30,2,119370.11,1,1,1,182726.22,1
724536,560,Spain,Female,28,1,0,2,1,1,120880.72,0
735878,850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1
707596,546,Germany,Female,74,8,114888.74,2,1,1,66732.63,1
657163,623,Germany,Male,42,1,149332.48,2,1,0,100834.22,0
622478,698,France,Female,40,7,105061.74,3,1,0,107815.31,1
779529,620,France,Male,32,7,0,2,1,1,34665.79,0
636023,619,France,Female,40,10,0,1,1,1,147093.84,1
582066,561,France,Male,21,4,0,1,1,1,36942.35,0
666675,753,France,Female,39,7,155062.8,1,1,1,16460.77,0
732987,721,Spain,Male,43,3,88798.34,1,0,0,45610.63,0
789432,451,France,Male,33,6,0,2,1,0,184954.11,0
663161,680,Germany,Female,51,5,143139.87,1,0,0,47795.43,1
694879,590,Spain,Female,23,7,0,2,1,0,196789.9,0
593715,634,Germany,Male,27,3,107027.52,1,1,0,173425.68,0
575002,676,France,Male,29,4,140720.93,1,1,0,36221.18,0
622171,642,France,Male,30,8,80964.57,2,1,0,174738.2,0
795224,760,France,Male,39,6,178585.46,1,1,0,67131.3,1
685346,736,Spain,Female,26,4,135889.13,1,1,1,165692.03,0
691808,656,France,Male,43,7,134919.85,1,1,0,194691.95,0
721007,776,Germany,Male,33,8,115130.34,1,0,0,129525.5,1
794253,832,Spain,Female,34,6,138190.13,2,0,1,146511.2,0
694453,631,Germany,Male,37,9,131519.49,2,1,1,51752.18,0
813113,795,Spain,Female,56,5,0,1,1,0,35418.69,1
614187,648,Germany,Female,39,3,126935.98,2,0,1,57995.74,0
619407,615,France,Male,39,4,133707.09,1,1,1,108152.75,0
646227,682,France,Female,27,1,97893.2,1,1,0,166144.98,0
660541,694,France,Male,34,5,127900.03,1,1,0,101737.8,0
753874,694,France,Male,37,10,143835.47,1,0,1,33326.71,0
617877,607,France,Male,44,0,0,2,1,1,81140.09,0
772073,664,France,Male,48,10,0,1,1,0,140173.17,1
701537,756,France,Male,60,2,0,1,1,1,166513.49,1
736228,645,France,Female,40,3,129596.77,1,1,1,103232.6,0
780572,653,Spain,Male,30,4,0,2,1,0,120736.04,0
769596,710,Germany,Female,24,2,110407.44,2,0,0,15832.43,1
586996,697,France,Female,76,7,0,2,0,1,188772.45,0
722061,619,Germany,Female,41,8,142015.76,2,1,0,114323.66,0
638003,648,Spain,Male,55,1,81370.07,1,0,1,181534.04,0
775590,482,Germany,Female,48,2,69329.47,1,0,0,102640.52,1
730688,548,France,Female,28,8,116755.5,2,1,1,158585.17,1
753102,752,Spain,Male,44,6,83870.33,1,1,0,178722.24,0
810075,648,France,Female,39,6,130694.89,2,1,1,153955.38,1
723373,643,Spain,Female,34,8,117451.47,1,1,0,65374.86,0
795298,573,Germany,Female,35,9,206868.78,2,0,1,102986.15,0
584320,686,France,Female,39,3,111695.62,1,0,0,136643.84,0
724161,644,France,Female,40,9,137285.26,4,1,0,77063.63,1
750056,702,France,Female,29,6,149218.39,1,1,1,9633.01,0
609637,652,France,Male,51,7,0,2,0,1,43496.36,0
794493,641,Spain,Male,32,7,0,2,1,1,24267.28,0
569641,692,Germany,Female,41,8,130701.29,1,1,0,59354.24,1
815236,574,Spain,Male,34,5,0,2,0,0,28269.86,0
811177,643,France,Female,31,3,167949.48,1,1,0,143162.34,0
680587,834,France,Male,23,4,131254.81,1,1,0,20199.3,0
672821,591,France,Male,28,5,0,2,1,1,48606.92,0
767681,470,Spain,Male,34,9,0,2,0,1,89013.67,0
600379,608,Spain,Male,34,7,86656.13,1,0,1,59890.29,0
801336,649,Germany,Female,37,8,114737.26,1,1,1,106655.88,1
721592,665,France,Female,38,5,0,2,1,0,156439.56,0
581282,651,France,Female,39,6,0,1,1,0,24176.44,0
746203,555,Germany,Male,62,4,119817.33,1,0,1,43507.1,1
583137,637,France,Female,48,7,130806.99,2,1,1,132005.85,1
680752,675,France,Female,49,0,0,1,1,1,80496.71,1
688172,677,Spain,Male,40,5,0,2,1,0,88947.56,0
791373,850,Germany,Female,35,2,80931.75,1,0,0,12639.67,1
589449,815,France,Female,56,3,0,3,1,1,94248.16,1
692819,665,Germany,Male,32,1,132178.67,1,0,0,11865.76,0
727467,485,France,Female,27,3,0,2,1,0,141449.86,0
734312,577,Spain,Male,43,6,0,2,1,1,149457.81,0
764604,586,France,Female,35,7,164769.02,3,1,0,119814.25,1
613014,722,Germany,Male,29,1,107233.85,2,1,0,24924.92,0
759684,528,France,Female,27,7,176227.07,2,0,1,139481.53,0
609669,542,France,Female,39,4,109949.39,2,1,1,41268.65,0
685536,552,France,Female,34,5,0,2,1,1,1351.41,0
750447,678,France,Female,60,10,117738.81,1,1,0,147489.76,1
663249,575,Spain,Female,37,9,133292.45,1,1,0,111175.09,0
638646,669,France,Female,43,1,160474.59,1,1,1,95963.14,0
734161,636,France,Male,43,6,0,2,1,0,43128.95,0
631070,667,Germany,Male,55,9,154393.43,1,1,1,137674.96,1
761950,652,Germany,Female,45,9,110827.49,1,1,1,153383.54,1
649668,637,Germany,Female,36,10,145750.45,2,1,1,96660.76,0
713912,516,Spain,Female,45,8,109044.3,1,0,1,115818.16,0
586757,801,France,Female,32,4,75170.54,1,1,1,37898.5,0
596522,692,France,Female,42,2,0,2,1,0,145222.93,0
625395,585,France,Female,28,6,105795.9,1,1,1,41219.09,0
760570,590,France,Male,32,5,0,2,1,0,59249.83,0
566689,554,Spain,Male,66,8,0,2,1,1,116747.62,0
725794,659,France,Female,49,1,0,1,1,0,116249.72,1
673539,690,France,Female,26,3,118097.87,1,1,0,61257.83,0
705298,697,Germany,Male,29,0,172693.54,1,0,0,141798.98,0
675791,610,France,Male,36,4,129440.3,2,1,0,102638.35,0
747043,599,Spain,Male,36,4,0,2,0,0,13210.56,0
736397,544,France,Male,23,1,96471.2,1,1,0,35550.97,0
678201,548,France,Female,46,1,0,1,1,1,104469.06,1
720745,635,Spain,Male,24,4,140197.18,1,1,1,142935.83,0
637593,722,France,Male,20,6,0,2,1,0,195486.28,0
598070,564,France,Female,33,4,135946.26,1,1,0,63170,0
787550,719,France,Male,69,3,0,2,1,1,58320.06,0
603942,547,Germany,Male,50,3,81290.02,3,0,1,177747.03,1
733973,850,France,Female,42,8,0,1,1,0,19632.64,1
596761,515,Germany,Male,60,9,113715.36,1,1,0,18424.24,1
652400,667,Spain,Male,56,2,168883.08,1,0,1,18897.78,0
717893,607,Germany,Male,36,8,143421.74,1,1,0,97879.02,0
622585,525,France,Male,26,7,153644.39,1,1,1,63197.88,0
733964,606,Spain,Female,53,1,109330.06,1,1,1,75860.01,0
753861,686,Germany,Female,27,1,115095.88,2,0,0,78622.46,0
747097,611,France,Male,35,10,0,1,1,1,23598.23,1
594762,827,Spain,Male,46,1,183276.32,1,1,1,13460.27,0
667417,572,France,Male,33,9,68193.72,1,1,0,19998.31,0
684861,726,France,Female,32,8,0,2,0,0,185075.63,0
742204,579,Germany,Male,31,6,139729.54,1,0,1,135815.38,0
623502,598,Spain,Female,56,4,98365.33,1,1,1,44251.33,0
774872,663,France,Male,36,10,0,2,1,0,136349.55,0
611191,505,Germany,Female,37,10,122453.97,2,1,1,52693.99,0
674331,576,Germany,Male,30,7,132174.41,2,0,0,93767.03,0
619465,555,Spain,Female,24,2,0,2,0,1,197866.55,0
575247,524,France,Male,30,1,0,2,1,0,126812.85,0
695679,776,Spain,Male,39,2,104349.45,1,0,0,79503.05,0
713463,645,Germany,Female,41,2,138881.04,1,1,0,129936.53,1
785170,850,Germany,Female,32,0,116968.91,1,0,0,175094.62,0
796351,603,Germany,Male,35,1,105346.03,2,1,1,130379.5,0
639576,691,France,Male,26,9,136623.19,1,1,0,153228,0
693264,583,France,Female,29,10,0,2,1,1,111285.85,0
589715,584,France,Female,66,5,0,1,1,0,49553.38,1
769902,679,France,Female,33,6,0,2,1,1,98015.85,0
587177,646,France,Male,36,6,124445.52,1,1,0,88481.32,0
814553,559,France,Female,34,5,68999.66,2,1,1,66879.27,0
601550,595,Spain,Male,36,6,85768.42,1,1,1,24802.77,0
664907,527,France,Male,47,1,0,1,1,0,21312.16,1
612465,684,Spain,Male,34,9,100628,2,1,1,190263.78,0
810800,673,Spain,Female,32,0,0,1,1,1,72873.33,0
665760,802,Spain,Male,38,7,0,2,0,1,57764.65,0
588080,675,France,Male,54,6,0,1,1,0,110273.84,1
776844,762,Spain,Female,19,6,0,2,1,0,55500.17,0
717560,580,France,Male,50,0,125647.36,1,1,0,57541.08,1
629739,621,Germany,Female,31,8,100375.39,1,1,1,90384.26,0
729908,411,France,Female,36,10,0,1,0,0,120694.35,0
716781,815,France,Male,24,7,171922.72,1,0,1,178028.96,0
646936,631,Germany,Female,32,2,146810.99,2,1,1,180990.29,0
768151,514,Germany,Female,45,3,109032.23,1,0,1,155407.21,1
579212,638,France,Male,57,6,0,1,1,0,33676.48,1
721835,791,Spain,Male,25,7,0,1,1,0,89666.28,0
800515,516,France,Male,35,5,128653.59,1,1,0,127558.26,0
591279,734,France,Male,37,3,80387.81,1,0,1,77272.62,0
587419,611,France,Male,58,8,0,2,0,1,107665.68,1
750335,850,Germany,Male,43,0,108508.82,3,1,0,184044.8,1
699619,641,France,Male,31,10,155978.17,1,1,0,91510.71,0
606472,585,France,Female,38,5,0,1,1,1,87363.56,0
778368,552,Germany,Male,50,4,121175.56,1,1,0,117505.07,1
671387,507,France,Female,29,4,89349.47,2,0,0,180626.68,0
573926,735,Spain,Male,38,7,86131.71,2,0,0,93478.96,0
709183,707,France,Female,58,3,102346.86,1,1,1,114672.64,0
577514,698,Germany,Female,36,7,121263.62,1,1,1,13387.88,0
778830,841,France,Male,31,2,0,2,1,0,173240.52,0
768072,688,Spain,Female,33,2,0,1,0,0,27557.18,1
768293,614,France,Male,51,3,0,2,1,1,5552.37,0
654456,511,Germany,Male,48,6,149726.08,1,0,0,88307.87,1
807525,447,France,Male,43,2,0,2,1,0,33879.26,1
574372,738,France,Male,35,5,161274.05,2,1,0,181429.87,0
671249,422,France,Female,33,2,0,2,1,0,102655.31,0
779744,537,Spain,Male,30,1,103138.17,1,1,1,96555.42,0
624755,707,Germany,Female,40,3,109628.44,1,1,0,189366.03,0
611430,690,France,Male,54,5,0,1,1,0,12847.61,1
774744,664,Germany,Male,33,7,97286.16,2,1,0,143433.33,0
629885,850,France,Female,33,7,118004.26,1,1,0,183983.82,0
708791,584,Spain,Male,32,9,85534.83,1,0,0,169137.24,0
793890,728,France,Female,59,4,0,1,1,1,163365.85,1
646091,560,Spain,Female,43,4,95140.44,2,1,0,123181.44,1
596984,629,France,Female,31,6,0,1,1,1,16447.6,1
800215,658,France,Male,25,3,0,2,0,1,173948.4,0
577806,794,Germany,Female,54,1,75900.84,1,1,1,192154.66,0
749381,790,France,Female,41,2,126619.27,1,1,0,198224.38,0
683758,640,France,Male,44,7,111833.47,1,1,0,67202.74,0
670615,652,Spain,Male,37,7,0,2,1,0,68789.93,0
715622,583,France,Female,57,3,238387.56,1,0,1,147964.99,1
707634,775,France,Female,32,2,108698.96,2,1,1,161069.73,0
806901,584,France,Female,39,2,112687.69,1,1,1,127749.61,0
775335,635,Germany,Female,48,4,81556.89,2,1,0,191914.37,0
724150,814,France,Male,48,9,136596.85,1,1,1,185791.9,0
627220,735,Germany,Female,43,9,98807.45,1,0,0,184570.04,1
672330,678,France,Female,31,1,0,2,0,1,130446.65,0
668521,693,France,Male,37,1,0,2,1,1,82867.55,0
807837,640,France,Female,30,6,107499.7,1,1,1,187632.22,0
592570,773,Spain,Female,23,8,0,2,1,0,56759.79,0
748589,736,France,Female,30,9,0,2,1,0,34180.33,0
635893,693,France,Female,28,8,0,2,1,1,158545.25,0
757632,496,France,Female,41,1,176024.05,2,1,0,182337.98,0
691863,751,France,Female,39,3,0,2,1,1,84175.34,0
706071,528,Germany,Male,39,0,127631.62,1,0,1,22197.8,1
654296,754,Spain,Female,19,9,0,1,1,0,189641.11,0
755018,568,Germany,Female,26,10,109819.16,2,1,0,154491.39,0
594041,592,Spain,Female,41,2,138734.94,1,1,0,90020.74,0
670587,558,Germany,Male,25,10,111363.1,2,1,0,197264.35,0
724527,825,France,Male,34,9,0,2,1,1,31933.06,0
801904,677,Germany,Male,28,0,143988,2,1,0,8755.69,1
658195,653,France,Male,34,5,118838.75,1,1,1,52820.13,0
630113,593,Spain,Male,35,4,161637.75,1,1,1,20008.46,0
784320,632,France,Female,44,3,133793.89,1,1,1,34607.14,1
676513,601,Germany,Male,35,8,71553.83,1,1,0,177384.45,0
574072,786,France,Female,62,8,0,1,1,1,165702.64,0
633854,654,France,Female,40,3,0,2,1,0,167889.1,0
618566,572,France,Female,38,7,0,2,1,1,133122.62,0
733014,813,France,Female,62,10,64667.95,2,0,1,140454.14,0
753343,523,France,Female,28,2,121164.11,1,1,1,59938.81,0
746076,506,Spain,Male,50,3,0,2,1,0,12016.79,0
608226,513,Spain,Male,72,3,98903.06,1,1,1,81251.24,0
605684,664,France,Female,31,7,104158.84,1,1,0,134169.85,0
638988,684,France,Male,54,6,0,2,1,1,94888.6,0
628767,608,Spain,Female,63,3,139529.93,2,1,1,175696.16,1
737977,527,France,Female,25,6,0,2,0,1,96758.58,0
758116,666,France,Male,53,5,64646.7,1,1,0,128019.48,1
575119,779,France,Male,71,3,0,2,1,1,146895.36,1
625126,629,France,Female,40,6,0,2,1,1,139356.3,0
567114,430,France,Male,35,1,118894.22,1,0,0,2923.61,0
672242,712,France,Male,24,2,0,1,0,1,121232.51,0
681327,682,France,Male,30,9,0,2,1,1,2053.42,0
802585,634,France,Female,41,8,68213.99,1,1,1,6382.46,0
740630,487,Spain,Female,31,1,0,2,1,0,158750.13,0
815420,808,Spain,Male,47,8,139196,1,0,1,74028.36,0
711468,527,France,Female,32,7,0,2,1,1,44099.75,0
799626,637,Germany,Male,50,4,126345.55,1,0,1,17323,1
659325,802,Spain,Male,40,5,0,2,1,1,175043.69,0
651352,529,France,Female,38,2,0,1,1,0,146388.85,1
684925,850,France,Female,43,3,0,2,0,0,2465.8,0
657439,738,France,Male,18,4,0,2,1,1,47799.15,0
574122,817,France,Male,34,5,129278.43,1,0,0,165562.84,0
720508,735,France,Male,31,3,119558.35,1,0,0,72927.68,0
599078,619,Germany,Female,41,5,92467.58,1,1,0,38270.47,0
702300,671,France,Male,27,5,0,2,0,0,120893.07,0
660735,581,Spain,Female,31,6,0,2,1,0,188377.21,0
671390,690,Spain,Male,36,10,0,2,1,0,55902.93,0
647385,579,Spain,Male,56,4,99340.83,1,0,0,4523.74,1
739223,688,Spain,Female,24,3,0,2,1,1,102195.16,0
631305,599,Spain,Female,28,4,126833.79,2,1,0,60843.09,1
809263,729,Germany,Male,29,5,109676.52,1,1,1,25548.47,0
640866,718,France,Female,29,3,0,1,0,1,134462.29,0
775663,712,Germany,Male,53,6,134729.99,2,1,1,132702.64,0
631800,474,France,Male,37,3,98431.37,1,0,0,75698.44,0
654292,565,Germany,Male,33,8,130368.31,2,1,0,105642.43,0
648320,658,France,Female,31,7,123974.96,1,1,0,102153.75,0
726747,714,France,Male,63,4,138082.16,1,0,1,166677.54,0
694510,725,France,Male,45,1,129855.32,1,0,0,24218.65,0
572291,825,France,Male,40,6,132308.22,1,0,0,117122.5,0
603465,665,Germany,Female,45,5,155447.65,2,1,0,51871.95,1
685628,670,Spain,Male,35,2,124268.64,2,0,1,84321.03,0
792729,474,Germany,Female,34,9,176311.36,1,1,0,160213.27,0
767414,591,France,Male,40,2,99886.42,2,1,1,88695.19,0
568044,508,France,Female,31,7,0,2,1,1,6123.15,0
751333,695,France,Female,36,2,0,2,0,1,167749.54,0
623062,660,Germany,Male,24,5,85089.3,1,1,1,71638,0
713621,687,Germany,Male,41,10,134318.21,2,1,1,198064.52,0
670668,658,Germany,Male,29,5,75395.53,2,0,1,54914.92,0
